bandwidth,latency,packet_loss,uptime,label
78.54,17.28,0.3,99.57,normal
147.02,39.17,0.93,98.73,normal
26.28,104.87,4.17,98.33,gangguan
33.51,9.44,0.55,98.79,normal
67.12,291.39,1.94,98.89,gangguan
37.18,25.41,0.08,99.89,normal
52.18,26.05,0.87,99.87,normal
47.05,14.44,0.48,98.67,normal
149.89,43.4,0.35,99.73,normal
112.97,25.65,0.84,99.84,normal
100.07,60.08,1.03,98.87,normal
123.11,40.07,0.71,99.79,normal
81.02,33.81,0.39,99.9,normal
26.21,290.54,9.61,96.87,gangguan
76.97,53.78,0.58,99.88,normal
97.71,57.13,1.06,98.51,normal
79.15,43.16,0.47,98.77,normal
29.91,134.58,1.48,98.19,gangguan
97.01,7.71,0.85,98.94,normal
82.4,34.33,0.24,99.03,normal
124.18,59.0,0.33,99.34,normal
10.03,173.18,3.09,98.25,gangguan
92.85,60.6,1.22,98.7,normal
147.18,4.67,0.13,99.82,normal
21.61,117.04,3.78,97.8,gangguan
3.57,273.02,8.77,93.49,gangguan
75.43,26.26,0.22,99.11,normal
101.56,20.25,0.75,99.72,normal
38.14,53.9,0.4,99.46,normal
115.67,178.01,1.57,97.39,gangguan
91.41,26.31,0.51,99.61,normal
116.06,31.54,0.68,98.97,normal
34.48,43.45,1.29,99.16,normal
105.13,269.93,2.04,96.81,gangguan
21.91,281.48,13.49,94.52,gangguan
29.81,205.84,3.84,97.53,gangguan
65.46,38.51,0.14,99.24,normal
128.78,7.36,0.57,99.34,normal
125.8,17.55,1.05,99.08,normal
71.89,61.24,1.14,99.67,normal
108.83,50.99,0.97,99.27,normal
95.13,58.91,0.4,99.91,normal
73.02,53.72,0.79,99.66,normal
106.12,61.0,1.08,99.86,normal
36.38,52.86,1.16,98.58,normal
53.42,46.44,0.73,99.7,normal
149.8,36.15,0.09,99.06,normal
71.4,21.1,0.19,99.53,normal
84.45,47.26,0.24,99.21,normal
37.39,7.58,1.16,98.66,normal
28.7,188.48,3.97,97.2,gangguan
21.53,206.56,2.19,98.53,gangguan
140.14,40.94,0.42,99.05,normal
124.61,20.62,1.08,99.61,normal
7.86,169.56,3.91,98.75,gangguan
57.71,18.05,0.64,99.56,normal
44.29,29.63,0,99.82,normal
81.84,24.03,0.04,99.1,normal
77.74,202.82,4.54,99.25,gangguan
10.5,258.14,13.17,96.95,gangguan
114.62,9.37,0.41,98.95,normal
73.79,24.25,0.17,98.75,normal
3.14,205.93,9.07,94.07,gangguan
54.04,10.69,0,99.88,normal
134.69,16.97,0.43,98.77,normal
81.82,28.12,0.16,99.02,normal
57.89,53.87,0.87,98.88,normal
69.96,24.98,0.29,99.48,normal
99.77,31.34,0.7,99.79,normal
68.66,12.68,0.68,98.69,normal
113.41,45.43,0.21,99.71,normal
30.18,187.31,1.78,97.92,gangguan
59.79,18.56,0.53,99.13,normal
19.43,157.44,5.24,91.6,gangguan
9.85,172.29,2.99,97.1,gangguan
28.64,286.67,8.7,91.92,gangguan
39.37,13.81,0.7,99.95,normal
91.59,25.06,0.55,99.86,normal
44.73,10.85,0.68,98.77,normal
48.87,37.2,0.18,98.82,normal
11.98,267.6,14.03,95.62,gangguan
126.4,16.63,0.47,99.76,normal
47.28,24.79,0,99.82,normal
66.8,18.29,0.49,98.74,normal
31.28,136.36,4.47,98.67,gangguan
97.62,9.23,0.98,98.96,normal
2.09,208.5,19.6,96.7,gangguan
90.18,30.48,0.99,98.58,normal
110.23,33.16,0.49,98.94,normal
110.43,22.51,0.23,99.86,normal
116.75,31.94,0.73,98.68,normal
12.45,396.84,8.09,97.08,gangguan
109.59,35.58,0.78,99.7,normal
59.07,187.77,0.53,96.84,gangguan
115.91,7.06,0.17,99.84,normal
56.59,18.6,0.85,98.61,normal
97.65,29.09,1.23,99.66,normal
59.52,20.71,1.1,99.64,normal
138.55,54.36,0.14,98.7,normal
143.19,35.46,1.09,98.7,normal
80.37,30.32,0.34,98.72,normal
136.74,31.27,0.11,99.47,normal
116.98,31.91,1.05,99.5,normal
16.02,313.35,4.05,93.35,gangguan
18.21,93.75,3.5,98.67,gangguan
35.02,130.34,1.59,97.37,gangguan
146.08,22.92,1.13,99.48,normal
102.3,16.15,0.27,99.32,normal
30.53,165.59,4.14,97.65,gangguan
21.51,325.98,17.58,94.91,gangguan
135.52,14.11,1.07,99.83,normal
1.17,312.17,10.48,95.73,gangguan
30.75,58.28,0.8,99.77,normal
79.63,39.04,0.85,99.34,normal
106.56,34.92,0.39,99.63,normal
47.49,33.71,0.61,98.87,normal
123.37,17.71,1.03,99.87,normal
30.45,94.55,3.33,98.49,gangguan
115.35,40.97,0.34,99.98,normal
66.03,7.21,0.99,99.59,normal
15.76,159.44,10.92,94.8,gangguan
127.21,37.23,0.46,98.77,normal
13.74,185.89,12.01,94.12,gangguan
117.13,35.57,0.86,99.87,normal
31.87,43.84,0.39,99.63,normal
37.41,43.33,0,98.93,normal
95.51,6.57,1.17,98.77,normal
54.68,39.78,0.47,99.37,normal
149.68,49.61,0.52,99.29,normal
91.63,276.51,0.12,98.97,gangguan
112.15,31.73,0.72,98.77,normal
76.9,51.95,0.09,99.36,normal
55.49,61.59,0.33,98.98,normal
29.93,290.71,7.26,97.33,gangguan
74.5,54.83,0.89,99.36,normal
22.11,391.48,18.26,95.63,gangguan
72.98,180.77,0.7,97.3,gangguan
77.29,16.98,0.48,98.65,normal
76.87,6.6,0.83,99.3,normal
121.45,11.68,0.75,100.0,normal
127.5,14.68,0.75,98.9,normal
40.79,43.25,0.13,98.61,normal
64.24,11.19,1.03,98.67,normal
116.35,38.53,0.21,99.42,normal
144.79,42.42,0.96,98.71,normal
63.78,165.09,1.74,96.76,gangguan
73.17,33.48,0.56,98.56,normal
37.36,18.04,0.26,99.11,normal
106.21,60.08,0.29,98.73,normal
21.4,240.07,13.49,95.62,gangguan
68.77,57.76,0.73,99.87,normal
141.04,36.99,0.51,99.36,normal
85.11,43.1,1.17,98.65,normal
148.24,32.51,0.9,99.29,normal
119.11,17.02,0.48,98.67,normal
80.86,28.43,0.25,98.83,normal
108.84,274.66,1.48,96.28,gangguan
93.67,34.72,0.19,98.77,normal
97.32,37.82,0.5,99.67,normal
82.43,282.02,1.02,97.56,gangguan
76.06,6.95,0.44,99.52,normal
37.02,41.31,0.86,98.83,normal
100.0,44.56,1.01,99.19,normal
64.29,48.53,0.14,98.72,normal
76.77,15.47,0.36,98.86,normal
100.57,20.47,0.69,98.86,normal
70.71,5.11,0,99.28,normal
18.93,206.65,9.07,97.13,gangguan
38.03,18.48,0.88,98.92,normal
32.27,23.29,1.01,99.0,normal
79.11,8.74,0.54,98.68,normal
7.74,112.96,2.45,98.01,gangguan
124.09,10.55,0,98.89,normal
71.52,266.93,1.45,98.21,gangguan
103.71,30.79,0.39,99.72,normal
104.46,289.56,0.05,98.45,gangguan
95.8,14.28,0.8,98.84,normal
89.57,282.64,0.65,99.19,gangguan
102.82,19.03,0.63,99.79,normal
140.55,30.8,0.9,98.63,normal
15.58,173.67,12.39,90.47,gangguan
147.16,37.21,0.36,98.58,normal
102.55,20.18,0.28,99.6,normal
62.23,7.44,0.29,99.91,normal
45.22,57.13,0.69,98.79,normal
7.07,157.64,3.69,98.75,gangguan
130.28,21.26,0.95,99.72,normal
84.74,42.79,1.27,99.37,normal
27.59,95.09,2.55,97.02,gangguan
58.02,37.88,1.05,99.42,normal
20.67,108.26,3.72,97.29,gangguan
112.49,32.22,0.1,98.53,normal
15.01,349.66,10.27,97.14,gangguan
104.8,59.04,1.28,98.93,normal
44.09,29.9,0.62,98.84,normal
106.17,53.57,0.75,98.92,normal
41.81,13.18,0.57,99.87,normal
12.26,106.68,1.81,97.98,gangguan
149.24,61.48,1.29,98.62,normal
146.75,44.27,0.26,98.72,normal
16.33,267.05,17.06,92.87,gangguan
11.39,225.63,8.93,91.07,gangguan
8.7,325.61,13.28,91.53,gangguan
28.2,291.64,8.81,95.99,gangguan
49.66,11.61,1.23,98.96,normal
34.56,40.84,0.22,99.57,normal
42.15,26.29,1.14,99.2,normal
50.91,140.96,3.18,98.15,gangguan
48.24,41.8,1.15,99.65,normal
52.52,10.1,0.06,98.7,normal
36.77,41.32,0.71,99.63,normal
84.29,23.79,0.16,99.84,normal
34.65,52.24,0.8,99.75,normal
133.64,52.0,0.54,98.63,normal
107.71,20.48,0.21,98.81,normal
97.25,25.64,0.64,99.64,normal
107.92,45.12,0.62,99.93,normal
25.99,144.16,2.79,97.35,gangguan
145.13,56.04,0.2,98.96,normal
72.88,58.09,0.5,98.89,normal
85.3,42.77,1.17,98.92,normal
41.42,32.96,0.53,99.95,normal
90.59,21.85,0.68,99.57,normal
115.67,19.72,0.64,99.31,normal
46.06,28.85,0.33,98.66,normal
142.85,13.98,0.86,99.38,normal
31.51,51.96,0.14,99.87,normal
137.89,38.88,0.69,99.75,normal
131.7,41.46,0.33,98.55,normal
5.02,188.15,3.76,98.86,gangguan
14.73,217.55,1.15,97.78,gangguan
41.48,16.19,0.79,99.79,normal
128.12,34.11,0.11,99.86,normal
35.51,18.46,1.11,99.9,normal
15.41,195.38,1.74,97.35,gangguan
12.16,186.06,13.83,93.26,gangguan
124.89,19.72,0.95,98.9,normal
22.41,212.29,3.98,97.95,gangguan
123.2,11.82,0.77,98.85,normal
113.17,13.46,0.08,99.49,normal
129.78,19.6,0.56,99.73,normal
50.46,15.21,1.12,99.48,normal
1.3,210.41,9.41,95.68,gangguan
56.81,43.33,0.84,99.02,normal
49.51,59.49,1.05,99.27,normal
69.99,32.43,0,98.89,normal
49.97,47.71,1.06,99.18,normal
49.73,38.69,0.23,99.27,normal
110.59,28.68,0.56,98.85,normal
70.62,41.97,0.89,99.01,normal
44.74,10.56,0.9,99.58,normal
148.0,42.8,0.49,99.48,normal
92.13,40.74,0.09,98.89,normal
117.75,46.34,0.84,99.66,normal
146.52,7.62,1.1,99.0,normal
42.92,10.6,1.03,99.77,normal
56.94,38.54,0.31,99.65,normal
92.89,38.77,0.24,98.88,normal
133.85,41.24,0.66,98.64,normal
33.46,264.76,1.75,97.35,gangguan
13.67,196.3,14.08,90.32,gangguan
125.1,40.5,1.14,98.75,normal
61.75,26.62,0.06,99.87,normal
6.23,168.54,1.01,97.62,gangguan
109.45,47.38,0.62,99.13,normal
89.06,210.32,3.88,98.33,gangguan
124.18,48.78,0.46,99.83,normal
33.89,54.47,1.14,99.03,normal
140.93,38.93,0.56,99.55,normal
90.61,9.82,0.91,99.23,normal
76.81,57.94,0.72,99.88,normal
146.39,55.07,0.03,99.91,normal
117.74,53.75,0.99,99.74,normal
43.08,23.33,0.83,99.96,normal
54.16,49.94,0.84,99.45,normal
83.44,27.18,0.12,99.53,normal
74.53,41.03,0.82,99.81,normal
77.18,11.73,0.51,99.07,normal
115.54,31.36,1.11,99.52,normal
113.58,25.44,0.08,99.39,normal
85.18,18.83,0,99.5,normal
75.44,25.08,0.66,98.53,normal
51.32,44.34,0.2,98.73,normal
85.37,45.57,0.42,99.92,normal
64.45,21.59,0.47,99.43,normal
119.0,16.01,0.89,98.81,normal
30.98,49.74,0.62,99.33,normal
133.78,14.45,0.16,98.97,normal
104.94,32.74,1.17,99.69,normal
108.87,44.03,0.49,98.86,normal
12.18,358.21,10.23,91.27,gangguan
10.24,190.24,4.11,97.79,gangguan
56.07,50.87,0.41,98.73,normal
134.85,19.77,0.52,98.86,normal
83.32,31.82,0.86,99.22,normal
143.0,53.22,1.15,99.54,normal
97.43,19.26,0.59,99.39,normal
102.67,47.5,0.57,99.17,normal
106.22,45.36,0.5,98.7,normal
68.01,16.76,0.7,99.49,normal
119.84,195.16,2.2,96.52,gangguan
56.85,42.67,1.1,99.37,normal
69.16,8.45,0.3,99.1,normal
16.96,90.54,3.45,97.77,gangguan
85.51,6.58,1.03,99.72,normal
81.22,8.55,0.13,99.16,normal
74.1,25.65,0.53,98.85,normal
5.87,306.54,11.36,94.68,gangguan
3.52,227.04,13.04,90.24,gangguan
117.03,47.95,0.71,98.71,normal
117.03,56.68,0.1,99.2,normal
2.1,315.03,11.81,91.79,gangguan
51.35,248.25,0.1,99.24,gangguan
46.73,46.96,1.02,98.5,normal
95.71,36.52,0.95,99.52,normal
38.2,20.63,0.25,98.57,normal
115.92,16.32,0.14,98.54,normal
93.53,37.97,0.05,99.04,normal
40.02,59.39,0.06,98.5,normal
98.96,11.44,0.52,99.55,normal
107.47,35.73,0.93,98.94,normal
148.66,23.95,0.31,99.12,normal
115.79,37.05,0.78,98.59,normal
41.96,22.75,0.92,98.74,normal
33.22,61.3,0.98,98.83,normal
147.01,7.01,0.91,99.14,normal
40.26,30.15,1.07,98.94,normal
31.42,56.18,0.81,99.49,normal
36.31,35.78,0.73,99.54,normal
119.76,253.96,1.21,99.34,gangguan
78.35,27.63,0.53,99.03,normal
133.48,48.32,1.03,99.37,normal
95.65,51.0,0.62,98.93,normal
58.48,19.13,0.19,99.01,normal
36.41,183.58,3.65,97.06,gangguan
101.42,44.51,0.08,99.7,normal
58.74,56.9,0.55,99.53,normal
72.23,26.6,0.37,99.97,normal
6.97,309.65,12.23,91.78,gangguan
58.34,29.57,0.22,99.43,normal
99.76,50.14,0.32,99.57,normal
49.19,48.69,1.15,98.63,normal
17.03,197.34,1.14,98.95,gangguan
112.75,40.47,0.52,99.25,normal
114.16,30.82,1.01,99.41,normal
27.32,183.96,2.66,97.36,gangguan
136.75,3.92,0.46,98.56,normal
77.04,52.61,1.02,99.94,normal
72.96,9.97,0.94,99.08,normal
137.45,59.09,1.21,98.65,normal
142.1,20.92,0.5,99.81,normal
90.06,48.48,0.99,99.27,normal
72.26,20.1,0.31,99.07,normal
50.05,48.17,0.45,99.4,normal
81.52,56.73,1.06,98.9,normal
84.77,21.88,0.83,99.99,normal
31.11,46.35,0.32,98.56,normal
9.05,137.76,3.19,97.31,gangguan
34.4,38.84,0.16,99.54,normal
23.41,146.42,3.11,97.66,gangguan
68.82,53.21,1.25,99.33,normal
119.75,28.39,0.14,98.88,normal
126.02,46.71,0.91,99.39,normal
87.23,5.71,0.98,98.77,normal
57.45,50.1,0.76,99.93,normal
45.17,12.04,0.2,98.63,normal
52.18,27.6,1.17,99.08,normal
47.78,53.36,0.19,99.72,normal
36.72,42.36,0.14,99.54,normal
129.09,57.26,0,99.64,normal
34.68,19.87,0.24,99.55,normal
93.4,35.68,0.36,98.76,normal
112.12,56.26,0.08,99.81,normal
46.45,25.24,0.08,98.71,normal
46.43,153.19,1.05,96.71,gangguan
57.64,34.55,0.01,98.98,normal
105.47,24.7,0.09,98.89,normal
51.06,27.51,0.77,99.05,normal
85.87,17.25,0.2,99.81,normal
83.05,7.48,0.22,99.58,normal
55.67,46.83,0.81,98.58,normal
124.81,18.55,0.36,99.06,normal
4.07,386.32,15.64,97.77,gangguan
54.53,213.22,2.83,97.53,gangguan
26.57,308.92,10.46,90.2,gangguan
38.58,238.27,1.6,97.5,gangguan
113.33,20.14,0.93,99.96,normal
62.4,11.79,0.57,99.5,normal
38.68,135.06,2.47,97.58,gangguan
85.22,3.07,0.71,99.11,normal
122.63,29.22,0.98,98.58,normal
19.96,218.52,1.05,98.21,gangguan
59.75,53.69,0.71,98.52,normal
75.67,37.41,1.06,99.48,normal
79.71,40.93,0.02,99.14,normal
64.0,59.51,0.91,99.27,normal
146.32,36.16,0.6,99.77,normal
135.11,43.54,0.75,99.45,normal
29.44,168.71,3.21,97.19,gangguan
47.97,44.3,0.04,99.18,normal
13.21,138.65,4.24,97.86,gangguan
128.32,31.97,0.05,99.77,normal
50.75,7.31,0.77,99.69,normal
54.65,27.02,0.56,99.19,normal
56.2,36.41,0.54,98.77,normal
44.91,7.8,0.36,99.72,normal
82.57,38.69,0.08,98.79,normal
146.68,32.86,0.56,99.3,normal
108.37,43.34,0.47,98.71,normal
118.3,9.35,1.13,99.91,normal
8.5,263.49,5.22,97.71,gangguan
19.85,179.44,1.92,97.22,gangguan
38.19,31.94,0.57,99.78,normal
132.78,30.62,0,99.99,normal
140.19,6.73,1.15,99.61,normal
88.68,16.13,1.02,98.89,normal
81.91,57.71,0.73,98.72,normal
101.43,39.8,0.41,99.68,normal
96.74,26.89,1.06,99.88,normal
143.38,45.39,1.06,99.42,normal
111.73,52.04,0.59,98.91,normal
109.72,35.44,0.16,98.98,normal
34.15,60.92,0.71,98.95,normal
128.94,8.5,1.01,98.86,normal
98.58,34.06,0.66,99.6,normal
40.56,27.22,0.81,99.96,normal
36.77,100.74,2.66,97.8,gangguan
22.01,277.67,9.07,92.29,gangguan
134.99,48.39,0.14,98.59,normal
35.7,114.75,1.99,98.32,gangguan
136.71,12.32,1.16,99.71,normal
96.06,56.45,0.08,99.8,normal
102.38,25.14,0.03,99.73,normal
47.32,60.27,0.95,99.22,normal
142.39,7.79,0.34,99.18,normal
101.35,16.88,0.82,99.83,normal
47.57,58.02,1.11,99.52,normal
12.44,244.14,1.97,97.02,gangguan
16.5,305.18,15.84,92.25,gangguan
109.91,36.21,0.71,99.85,normal
23.84,168.22,3.31,97.71,gangguan
42.0,55.42,0.21,99.18,normal
40.57,29.96,0.39,98.73,normal
147.92,15.67,1.11,99.87,normal
89.02,19.4,0.56,99.21,normal
64.92,28.13,0.65,99.61,normal
113.4,10.22,0.13,98.66,normal
114.42,153.03,0.78,98.77,gangguan
115.67,39.42,1.14,99.12,normal
55.06,35.13,0,99.04,normal
17.09,220.93,5.5,92.68,gangguan
64.64,201.26,0.62,99.5,gangguan
23.93,182.18,2.95,98.9,gangguan
100.46,27.92,0.89,99.23,normal
105.06,46.5,0.87,99.83,normal
106.05,25.22,1.15,98.67,normal
104.3,40.13,0.18,98.93,normal
92.9,36.69,1.21,99.59,normal
88.03,47.67,1.22,99.67,normal
126.45,20.04,0.58,98.91,normal
124.01,45.37,1.13,99.7,normal
51.85,41.92,0.78,99.08,normal
119.47,50.0,0.47,99.18,normal
134.11,48.97,0.72,99.5,normal
37.79,26.82,0.18,99.93,normal
94.85,59.47,0.15,99.37,normal
51.81,26.65,0.58,99.17,normal
85.71,127.85,2.01,98.31,gangguan
79.57,20.55,0.15,99.2,normal
77.41,29.88,0.21,98.82,normal
141.29,54.82,1.08,98.63,normal
100.34,31.98,0.64,99.82,normal
111.81,46.64,0.21,99.04,normal
128.62,28.57,0.88,98.88,normal
4.4,294.71,9.92,92.91,gangguan
14.04,172.65,3.51,97.69,gangguan
99.46,41.41,0.15,99.68,normal
16.9,259.18,9.16,90.23,gangguan
35.75,216.79,2.36,98.24,gangguan
22.39,157.82,4.25,97.52,gangguan
35.59,42.23,0.05,98.79,normal
98.26,35.88,0.38,99.23,normal
136.08,21.67,0.14,98.94,normal
40.28,55.56,0.58,99.98,normal
84.72,11.31,0.82,99.89,normal
34.37,19.3,0.35,99.77,normal
120.23,48.57,0.37,99.15,normal
140.4,26.81,0.61,99.65,normal
39.61,170.76,1.28,98.43,gangguan
147.14,6.7,0.17,99.7,normal
64.12,4.37,0.29,99.31,normal
17.41,207.99,14.82,94.99,gangguan
137.82,7.03,1.16,99.26,normal
148.87,25.27,0.84,99.8,normal
107.62,20.88,0.78,99.34,normal
47.73,39.93,1.08,99.79,normal
73.71,22.73,0.67,99.56,normal
130.41,18.8,0.43,99.33,normal
65.09,19.0,0.6,99.1,normal
93.39,30.53,0.04,99.98,normal
129.74,57.29,0.04,98.93,normal
97.6,35.78,0.3,99.6,normal
9.79,179.32,1.71,97.4,gangguan
93.34,44.87,0.05,99.21,normal
48.54,35.73,0.76,100.0,normal
84.67,54.72,0.62,99.98,normal
9.59,165.21,3.31,97.66,gangguan
92.76,31.74,0.29,99.09,normal
115.34,40.51,0.29,99.18,normal
65.73,17.01,0.99,99.74,normal
1.48,227.64,9.01,92.69,gangguan
10.38,296.1,7.73,94.8,gangguan
143.98,23.19,0.43,99.62,normal
14.03,236.68,9.42,96.13,gangguan
46.92,34.57,0.72,99.41,normal
68.29,31.31,0.16,99.02,normal
77.79,59.64,1.08,99.33,normal
122.62,58.83,0.39,99.98,normal
48.89,17.75,0.63,99.6,normal
32.78,22.35,0.6,99.12,normal
7.35,196.03,8.89,90.61,gangguan
7.79,102.86,3.9,98.54,gangguan
117.74,23.94,0.26,98.94,normal
106.04,31.44,0.22,99.18,normal
93.16,12.03,0.72,98.51,normal
34.18,152.92,1.11,97.23,gangguan
92.89,29.03,0.92,98.51,normal
70.74,34.98,1.15,99.48,normal
23.2,95.4,1.04,98.99,gangguan
94.44,47.87,1.29,99.26,normal
110.51,61.8,1.19,99.89,normal
88.92,24.8,0.39,99.76,normal
68.16,50.65,0.65,99.82,normal
124.17,39.23,0.53,98.52,normal
134.63,58.03,0.37,99.05,normal
23.24,272.55,6.69,90.44,gangguan
72.06,51.24,0.16,99.05,normal
41.39,53.1,1.15,99.23,normal
46.81,207.61,1.04,97.94,gangguan
40.17,193.09,3.02,98.43,gangguan
54.81,23.34,0.21,98.85,normal
136.81,37.99,0.09,98.83,normal
111.6,52.63,0.45,99.59,normal
80.78,12.17,0.37,98.52,normal
32.95,5.45,0.4,98.79,normal
117.48,38.86,0.36,99.74,normal
100.42,27.65,0.92,98.83,normal
124.72,34.31,0.6,98.52,normal
63.7,12.7,1.08,98.5,normal
8.53,180.97,1.02,98.15,gangguan
95.29,22.01,0.49,99.77,normal
81.82,34.58,0.26,99.04,normal
125.61,12.84,0.13,99.8,normal
42.72,22.52,0.63,99.78,normal
121.62,50.81,0.87,98.59,normal
31.22,219.21,2.55,98.99,gangguan
51.33,54.36,0.58,98.62,normal
50.57,57.8,0.39,99.82,normal
13.41,247.73,14.92,94.33,gangguan
74.06,35.31,0.31,99.82,normal
72.55,16.62,0.89,99.89,normal
128.02,36.92,1.12,99.64,normal
19.71,240.95,1.78,97.78,gangguan
11.02,135.83,3.44,97.79,gangguan
103.16,56.72,0,99.79,normal
16.71,207.47,13.77,92.55,gangguan
141.04,18.13,0.89,99.91,normal
122.59,32.21,0.92,99.02,normal
89.35,45.42,0.66,99.12,normal
107.84,15.69,1.05,99.89,normal
66.35,14.85,0.73,99.09,normal
34.8,30.52,0.42,98.91,normal
97.32,28.99,0.18,98.55,normal
148.81,13.58,0,99.71,normal
148.23,8.91,0.62,98.56,normal
11.19,141.91,2.32,97.96,gangguan
118.65,58.62,0.88,98.82,normal
54.2,45.64,0.94,98.64,normal
127.5,54.01,1.08,98.83,normal
2.39,247.51,11.58,93.56,gangguan
102.25,36.6,0.96,99.9,normal
34.52,43.2,0.94,99.04,normal
89.16,47.63,1.03,99.86,normal
60.05,17.23,0.19,98.93,normal
13.58,258.35,12.7,91.09,gangguan
102.74,23.45,0.41,99.24,normal
47.88,57.64,0.35,99.16,normal
41.15,43.45,1.0,99.34,normal
130.64,24.09,0.1,98.9,normal
137.79,34.3,0.77,99.72,normal
87.2,9.01,0.65,98.64,normal
129.67,35.19,0.7,99.55,normal
107.12,40.01,0.86,99.41,normal
107.39,54.0,0.72,99.12,normal
124.33,49.49,0.31,98.83,normal
24.41,127.89,3.62,98.39,gangguan
106.87,10.73,1.18,98.81,normal
113.0,50.4,1.05,98.57,normal
51.35,37.11,0.8,99.9,normal
25.84,248.85,4.1,97.94,gangguan
119.52,24.6,0.25,99.88,normal
42.1,40.24,0.79,99.2,normal
78.21,24.82,1.0,99.5,normal
41.73,15.51,0.68,98.79,normal
97.38,60.18,0.29,99.57,normal
8.45,177.37,4.47,98.7,gangguan
140.97,33.35,0.48,98.73,normal
83.79,7.75,0.97,99.2,normal
48.36,55.17,0.82,99.58,normal
109.4,47.55,0.71,98.96,normal
72.0,24.93,1.27,99.38,normal
41.64,29.21,0.95,99.07,normal
93.47,57.16,0.18,99.86,normal
50.68,138.46,1.14,97.84,gangguan
35.08,11.17,0.78,99.13,normal
102.63,54.78,0.09,99.82,normal
31.39,10.98,1.03,99.21,normal
43.46,15.7,0.76,98.82,normal
148.72,9.03,0.39,99.6,normal
48.03,14.41,0.25,99.8,normal
42.94,39.93,0.33,98.74,normal
134.26,39.33,0.24,98.94,normal
109.9,22.04,0.89,98.87,normal
101.34,26.41,0.26,99.85,normal
49.24,53.78,0.87,99.1,normal
34.59,182.16,3.42,98.62,gangguan
87.56,18.23,1.09,99.66,normal
47.43,51.88,0.93,98.73,normal
134.14,54.2,0.07,99.08,normal
45.65,16.85,1.06,99.37,normal
130.78,8.94,0.23,99.22,normal
130.01,57.91,0.51,99.48,normal
80.41,128.61,0.74,97.85,gangguan
138.15,42.25,0.54,99.45,normal
25.67,209.56,3.46,98.71,gangguan
144.51,61.44,0.21,99.85,normal
140.99,42.67,0.79,99.68,normal
55.18,56.09,1.1,99.15,normal
46.02,16.57,0.86,99.27,normal
103.16,124.07,3.92,98.12,gangguan
129.11,36.22,0.38,98.75,normal
13.0,267.19,5.77,92.69,gangguan
130.15,34.21,1.1,99.02,normal
40.98,53.14,0.77,98.71,normal
121.39,56.15,0.35,99.58,normal
145.09,51.98,0.31,99.3,normal
43.94,13.72,0.81,99.49,normal
108.82,23.59,0.1,99.39,normal
66.4,227.37,1.67,96.17,gangguan
130.64,30.46,0.48,99.8,normal
12.27,156.39,9.79,96.43,gangguan
111.38,53.33,1.26,98.61,normal
5.34,294.96,11.76,91.33,gangguan
110.29,21.25,0.92,99.35,normal
23.7,123.23,3.88,98.74,gangguan
105.42,281.22,4.49,99.08,gangguan
93.93,26.46,0.75,99.52,normal
139.99,14.95,0.26,99.2,normal
109.83,37.43,0.64,99.46,normal
92.13,57.75,1.14,98.79,normal
143.35,28.2,0.88,99.99,normal
69.37,33.88,0.91,99.27,normal
128.06,51.7,0.86,99.8,normal
16.82,215.38,3.39,97.73,gangguan
76.91,14.56,0.99,99.99,normal
97.29,58.36,0.32,98.55,normal
63.11,20.1,0.02,99.56,normal
34.85,154.45,3.66,97.82,gangguan
125.68,62.61,0.68,99.9,normal
37.08,259.95,4.1,97.68,gangguan
79.19,15.44,0.06,98.57,normal
111.99,40.12,1.03,99.4,normal
65.99,17.96,0.57,99.61,normal
36.05,36.07,0.54,99.03,normal
148.21,4.62,0.55,99.95,normal
112.48,40.36,0.27,99.33,normal
126.45,7.28,0.21,98.57,normal
145.18,41.28,1.05,99.37,normal
21.57,305.74,8.67,96.55,gangguan
121.2,49.27,1.01,99.84,normal
20.56,272.91,10.23,94.48,gangguan
39.85,27.03,0.24,98.65,normal
141.32,45.88,0.12,98.64,normal
125.5,39.21,0.6,99.99,normal
20.52,217.97,1.23,98.26,gangguan
46.31,49.09,0.07,99.03,normal
87.15,54.05,0.52,98.52,normal
106.87,53.73,1.06,98.98,normal
23.65,103.57,3.29,98.88,gangguan
37.51,19.9,0.23,99.4,normal
90.01,52.6,1.12,99.21,normal
37.49,108.32,3.81,98.84,gangguan
119.53,28.31,0.3,98.57,normal
37.27,36.66,0.24,99.26,normal
81.35,24.63,0.07,98.99,normal
31.95,45.15,0.25,99.64,normal
97.7,29.63,0.46,99.65,normal
56.61,44.69,0.35,99.43,normal
21.35,271.61,9.1,95.7,gangguan
125.23,50.57,1.24,98.86,normal
35.91,162.12,2.86,97.03,gangguan
137.18,23.32,0.17,99.74,normal
16.11,99.89,3.45,98.74,gangguan
142.86,20.21,1.17,99.68,normal
76.58,27.5,0.77,99.46,normal
77.75,55.49,1.05,99.74,normal
8.04,121.18,4.44,98.54,gangguan
149.62,51.98,0.08,99.19,normal
54.96,25.97,0.19,98.86,normal
17.46,173.8,2.08,97.79,gangguan
13.82,241.76,13.49,91.98,gangguan
48.97,41.89,0.97,99.76,normal
110.97,53.2,0.35,99.63,normal
4.75,170.07,13.24,93.36,gangguan
91.3,45.58,0.98,99.68,normal
95.66,25.43,1.02,99.4,normal
15.01,278.54,14.12,97.77,gangguan
121.08,52.87,1.21,99.83,normal
37.77,22.45,0.44,99.28,normal
