bandwidth,latency,packet_loss,uptime,label
10.71,12.41,3.7,93.47,gangguan
144.92,20.76,1.84,85.8,normal
65.65,233.42,0.54,87.52,normal
88.26,48.25,0.08,97.32,normal
94.03,288.53,0.38,86.14,gangguan
64.25,208.54,7.75,98.49,normal
75.63,158.04,6.71,99.78,gangguan
113.64,51.44,6.14,86.86,gangguan
18.17,16.16,6.9,87.32,gangguan
116.61,270.73,1.68,95.03,normal
50.34,127.29,6.31,95.91,gangguan
24.58,257.92,4.15,85.91,gangguan
114.7,33.33,6.82,85.75,normal
10.56,261.97,0.94,90.88,gangguan
85.57,107.74,4.9,94.5,normal
60.08,50.47,0.89,88.6,normal
147.74,204.03,0.35,93.73,normal
130.86,5.09,6.73,92.47,normal
45.67,236.85,6.4,90.97,normal
23.65,216.84,1.14,98.54,normal
18.39,154.96,7.06,98.76,gangguan
117.8,159.59,5.96,94.21,normal
92.64,101.76,1.87,94.4,normal
25.69,91.15,7.09,91.72,normal
132.35,5.0,4.84,96.67,gangguan
13.85,45.24,7.25,97.68,gangguan
57.49,238.37,5.83,87.09,gangguan
149.35,64.79,7.35,92.56,normal
5.83,156.4,3.99,85.6,normal
118.35,212.46,2.31,91.09,gangguan
90.79,81.8,0.26,89.73,normal
67.5,213.64,7.78,87.66,normal
52.39,69.79,2.61,96.98,normal
82.7,159.31,7.37,92.83,gangguan
123.64,64.32,7.63,96.48,gangguan
9.16,268.78,5.79,86.05,gangguan
30.44,186.66,4.18,90.92,gangguan
86.32,285.48,3.68,91.49,gangguan
102.47,102.02,0.22,99.15,normal
59.21,85.24,6.91,92.93,normal
126.64,181.46,1.6,91.22,gangguan
15.32,252.62,2.06,90.5,normal
101.78,9.76,6.38,93.9,gangguan
22.46,215.98,6.19,87.92,normal
134.55,264.6,7.37,91.22,normal
104.17,214.4,6.99,88.2,normal
123.01,29.44,1.74,97.66,normal
64.04,264.41,3.58,90.06,normal
118.1,53.43,3.81,95.46,normal
50.85,135.53,3.02,95.46,gangguan
65.9,275.69,6.95,96.48,normal
97.7,190.92,4.2,96.81,gangguan
35.9,134.2,5.44,85.07,gangguan
41.18,157.18,3.72,95.72,normal
70.08,214.25,5.89,91.76,normal
129.02,203.57,6.62,92.18,normal
145.51,124.73,7.07,93.87,normal
53.94,274.6,0.07,91.1,normal
26.26,41.35,2.27,93.5,gangguan
146.88,61.46,4.09,88.31,normal
69.53,201.73,0.13,85.96,normal
135.58,143.8,1.69,93.31,gangguan
145.05,146.18,6.67,93.41,normal
89.92,119.8,7.22,97.9,normal
27.7,85.67,1.78,89.01,normal
116.98,212.35,7.99,99.2,normal
40.57,39.98,5.88,85.09,normal
82.58,33.63,6.92,93.58,normal
67.64,155.77,6.35,98.54,normal
12.58,98.24,2.05,94.99,normal
118.8,214.9,0.69,91.34,normal
125.14,233.65,6.89,95.33,gangguan
131.43,260.79,2.37,88.66,gangguan
92.41,202.58,0.9,99.25,normal
79.47,185.71,3.47,94.07,normal
82.28,269.19,4.68,93.69,gangguan
123.54,207.64,1.16,85.04,gangguan
132.17,58.03,1.04,94.68,normal
107.34,273.44,6.43,92.06,normal
39.19,170.69,2.62,96.05,normal
40.85,131.43,0.02,85.13,normal
136.39,147.95,5.41,96.49,normal
48.6,258.02,5.39,92.32,gangguan
41.07,214.3,1.5,87.08,gangguan
71.16,135.04,1.68,97.56,normal
91.78,42.36,6.19,90.71,normal
141.49,267.98,7.42,95.36,gangguan
51.24,157.62,0.2,98.89,normal
135.65,105.01,6.32,90.54,gangguan
131.28,50.33,2.4,88.9,normal
10.35,20.89,0.41,86.88,normal
93.21,10.39,0.25,91.62,normal
105.97,258.06,1.19,97.73,normal
85.46,198.91,2.64,94.07,normal
28.94,40.84,7.38,98.18,normal
99.37,94.34,0.83,87.2,normal
138.52,162.43,4.63,85.13,gangguan
88.78,60.48,4.95,95.73,normal
66.81,24.93,4.02,86.08,normal
138.24,156.05,0.49,96.15,normal
108.83,82.38,2.43,98.61,normal
10.52,169.86,7.09,86.45,normal
36.04,46.57,3.14,97.25,normal
119.28,93.31,0.39,91.55,normal
51.81,97.6,5.7,88.08,normal
22.49,88.05,3.8,87.97,normal
100.33,298.71,0.07,90.92,normal
59.72,262.99,4.17,87.82,gangguan
128.85,292.44,5.67,93.55,normal
62.32,193.12,4.3,88.74,normal
143.57,210.4,7.48,86.51,normal
55.02,69.13,3.3,89.5,normal
35.47,163.52,0.29,85.38,normal
117.41,20.72,1.23,90.48,normal
19.19,270.72,2.56,90.58,normal
92.4,11.3,3.39,90.41,gangguan
128.32,79.97,1.66,85.26,normal
11.31,123.49,5.51,91.51,normal
5.58,266.75,2.18,91.71,gangguan
98.32,24.93,3.08,92.21,gangguan
117.14,275.5,1.85,99.46,normal
37.9,115.5,1.06,91.14,gangguan
88.02,10.2,6.31,89.62,normal
70.25,22.54,2.9,89.46,normal
123.64,131.13,1.22,88.65,normal
27.07,189.19,6.12,91.54,normal
89.97,185.4,1.97,96.19,gangguan
31.3,79.91,6.59,90.87,normal
119.27,35.49,2.0,92.34,normal
49.98,213.12,2.96,87.83,normal
52.46,117.46,1.58,98.74,normal
14.38,28.34,5.47,91.9,gangguan
144.51,99.97,2.55,90.57,normal
121.44,33.11,0.12,96.55,normal
120.09,122.46,1.77,94.13,normal
36.08,114.61,5.08,96.82,normal
82.7,23.65,5.52,88.17,normal
39.29,41.74,5.83,91.23,normal
109.06,146.86,6.81,85.31,gangguan
141.79,179.08,6.94,91.41,gangguan
51.28,234.96,1.61,93.13,normal
50.67,149.01,5.72,99.85,gangguan
114.14,30.62,4.27,86.45,normal
121.74,31.37,0.09,86.9,normal
72.39,292.11,0.12,94.55,normal
56.34,68.75,6.14,86.62,normal
86.6,107.04,0.29,87.49,normal
100.73,297.36,3.49,90.54,normal
145.4,217.58,3.54,86.23,gangguan
85.87,129.53,0.21,88.86,normal
85.91,27.79,7.32,92.23,normal
102.83,47.93,6.92,93.22,gangguan
109.35,140.12,1.73,91.58,normal
92.06,99.65,6.62,99.45,normal
42.16,256.72,1.37,99.42,normal
95.38,38.96,1.34,99.16,normal
29.24,293.04,4.99,89.39,normal
148.27,132.32,1.57,90.03,gangguan
144.87,209.98,2.92,86.92,gangguan
8.15,30.09,0.82,86.57,normal
15.26,287.7,5.38,95.45,normal
32.0,244.41,1.39,93.52,gangguan
106.33,87.32,0.22,97.94,normal
141.13,114.67,4.75,87.22,normal
96.92,138.08,1.51,91.68,gangguan
15.83,27.69,6.71,88.15,normal
31.13,236.12,4.55,91.81,gangguan
102.49,73.06,0.05,85.29,normal
16.39,137.15,2.66,87.17,normal
15.24,64.53,5.95,87.25,gangguan
63.07,15.8,2.55,89.72,normal
148.76,156.45,2.32,87.09,normal
109.43,5.19,4.17,98.14,normal
136.95,10.98,6.81,86.86,normal
125.52,210.54,5.34,91.27,gangguan
107.08,41.25,3.05,93.12,gangguan
37.9,172.3,4.41,87.87,gangguan
65.22,80.44,7.41,98.11,gangguan
32.5,181.53,6.05,90.32,gangguan
126.19,146.47,3.85,96.93,gangguan
47.9,153.19,4.22,96.29,normal
127.7,158.76,1.98,98.19,normal
120.96,292.88,0.93,85.01,normal
62.74,266.61,0.4,92.38,normal
83.43,263.06,3.97,95.38,gangguan
51.13,133.47,2.18,91.79,gangguan
58.0,203.77,2.86,94.69,gangguan
58.13,22.52,2.91,96.78,normal
26.3,208.37,4.13,89.5,normal
67.68,30.25,3.35,91.63,normal
73.75,114.15,3.55,98.67,normal
138.44,198.18,2.29,96.41,gangguan
138.58,233.65,0.81,96.22,normal
75.9,241.31,0.66,91.87,normal
34.1,140.4,2.11,96.46,normal
19.5,166.65,5.4,92.02,normal
62.15,44.04,0.69,97.26,normal
94.8,210.49,3.79,85.84,gangguan
5.7,296.84,4.24,86.51,normal
91.53,37.98,6.69,93.41,normal
67.81,70.22,6.74,87.36,normal
98.69,151.71,2.05,98.43,gangguan
30.43,125.26,3.43,87.21,normal
63.75,159.94,4.9,94.92,normal
103.34,158.71,7.11,99.12,normal
11.79,70.13,3.0,87.42,gangguan
79.54,271.43,3.99,90.09,gangguan
5.64,32.26,1.86,98.84,normal
63.78,251.01,3.67,98.55,gangguan
134.5,198.7,4.42,91.08,normal
104.94,31.72,3.91,91.55,normal
11.03,285.08,6.01,87.71,gangguan
5.94,206.89,1.69,87.57,gangguan
91.4,74.88,4.0,86.13,normal
10.19,72.48,0.88,98.84,normal
49.51,266.41,2.11,97.39,gangguan
30.05,192.6,0.97,89.03,normal
109.2,184.62,2.99,87.22,normal
122.58,228.06,1.63,85.19,normal
81.07,67.65,7.87,87.51,normal
55.05,20.03,6.52,85.2,gangguan
91.88,188.06,7.19,94.81,normal
42.31,12.46,5.2,86.09,gangguan
7.23,245.32,4.34,93.34,gangguan
133.75,289.28,4.32,97.72,gangguan
6.8,77.5,5.65,93.83,normal
41.66,157.81,5.47,92.65,normal
117.44,223.24,7.37,87.7,gangguan
38.58,92.67,3.68,92.17,gangguan
51.98,74.16,0.59,85.06,normal
18.77,193.2,6.22,86.77,gangguan
138.09,116.18,2.03,99.7,normal
19.94,230.02,4.38,99.01,normal
91.86,236.68,0.28,99.51,normal
125.92,142.93,5.45,99.11,normal
133.34,211.62,6.85,86.01,normal
19.67,103.14,3.47,97.11,gangguan
129.11,23.07,2.27,98.24,normal
36.94,138.58,3.99,85.17,normal
86.01,60.49,6.72,99.23,normal
108.89,110.5,3.09,94.66,normal
94.44,18.7,6.82,99.65,gangguan
61.4,279.49,4.24,96.87,normal
71.41,102.32,0.55,91.09,normal
91.6,199.69,1.79,97.66,normal
21.32,20.61,5.62,89.5,gangguan
120.37,265.78,7.33,97.43,normal
19.06,247.84,2.95,91.91,normal
136.83,245.03,1.22,90.3,normal
146.39,208.84,0.41,98.09,normal
121.08,216.92,5.52,89.07,normal
69.5,61.84,0.75,98.75,normal
84.84,259.74,0.07,96.2,normal
35.1,43.7,0.76,88.37,gangguan
139.3,239.51,5.46,88.4,gangguan
56.78,6.28,0.31,92.26,normal
80.0,228.54,7.85,99.8,gangguan
47.28,172.84,1.79,95.07,normal
69.07,105.03,0.56,97.47,normal
21.11,293.31,7.58,89.45,gangguan
74.01,131.17,4.34,92.37,normal
52.36,113.63,6.19,85.06,normal
131.42,200.99,2.11,86.72,normal
87.11,45.47,3.79,89.8,normal
83.56,226.75,6.95,94.25,normal
118.57,36.66,3.47,90.75,normal
61.66,163.71,1.48,97.44,normal
81.3,299.08,3.49,91.26,gangguan
23.05,183.16,2.92,85.8,normal
54.99,123.92,2.1,99.93,gangguan
91.72,53.92,5.55,86.07,normal
86.4,211.1,3.18,88.3,normal
110.04,220.71,6.02,90.73,normal
137.05,223.97,3.5,93.43,normal
14.28,151.48,4.74,95.8,gangguan
39.91,142.55,6.56,98.93,gangguan
14.05,287.3,7.83,85.21,normal
149.43,144.82,0.59,87.88,normal
25.14,256.91,1.87,94.31,gangguan
78.05,16.25,1.22,91.2,gangguan
39.31,61.47,5.38,90.96,gangguan
121.07,252.15,2.53,86.27,gangguan
42.76,88.17,6.8,86.41,normal
86.25,97.94,4.09,98.28,normal
19.7,84.79,1.38,86.84,gangguan
5.41,222.84,6.67,92.5,gangguan
40.99,68.6,7.89,92.7,normal
67.24,133.91,7.7,85.86,gangguan
137.66,90.87,7.92,87.18,normal
83.07,237.87,7.65,88.37,normal
92.46,101.68,5.41,99.86,normal
74.74,228.76,7.98,99.36,normal
139.37,115.29,5.01,93.4,gangguan
84.61,125.96,2.22,85.28,normal
6.27,137.23,2.69,99.53,normal
81.94,274.01,3.8,97.69,normal
8.97,130.56,0.01,91.27,normal
113.5,189.99,7.56,86.67,normal
65.61,163.11,2.7,89.44,normal
139.4,200.93,5.22,96.63,normal
126.84,52.65,1.91,87.64,normal
149.33,155.17,5.48,90.94,normal
84.26,252.89,2.51,95.3,gangguan
122.44,180.11,6.39,93.93,normal
81.57,228.88,1.75,91.3,normal
57.55,212.03,4.9,98.99,normal
64.29,86.69,7.71,96.24,normal
60.13,149.69,0.04,87.07,normal
104.47,39.15,6.51,98.24,normal
80.5,167.51,2.61,85.05,gangguan
135.77,202.0,4.27,94.09,normal
24.31,67.0,6.53,94.07,normal
145.73,212.69,3.31,91.8,normal
9.4,45.53,0.74,97.71,normal
144.66,215.57,1.66,86.31,gangguan
100.31,33.6,0.45,92.93,gangguan
9.29,89.2,6.91,96.57,normal
62.38,274.92,0.21,85.29,normal
41.74,261.06,5.71,87.15,gangguan
67.23,294.31,1.92,91.52,gangguan
42.68,107.86,2.24,89.06,normal
97.42,59.2,3.02,99.83,normal
44.34,204.43,4.94,89.12,gangguan
122.57,194.85,7.14,88.42,gangguan
108.98,58.44,0.83,99.52,normal
142.15,150.9,6.89,97.04,normal
48.42,49.27,2.92,86.78,normal
11.58,285.87,1.71,90.76,gangguan
140.39,106.72,4.26,92.68,normal
47.99,170.57,1.25,95.11,gangguan
89.14,238.31,4.81,98.7,gangguan
144.03,96.67,6.78,87.87,normal
146.27,206.51,7.06,98.97,normal
62.54,239.0,3.57,92.4,normal
130.39,104.99,5.94,96.68,normal
120.49,185.42,3.93,97.52,normal
119.12,173.7,2.97,86.51,normal
145.32,117.55,7.73,92.25,normal
51.51,178.62,5.98,96.67,normal
110.55,267.76,4.77,94.18,gangguan
137.63,197.16,2.22,89.45,normal
112.07,204.25,6.97,90.01,normal
130.4,50.44,2.67,98.9,normal
36.2,233.95,7.96,97.29,normal
28.57,120.9,3.34,94.94,gangguan
91.14,144.11,7.83,87.96,normal
140.72,112.27,3.01,95.29,normal
79.32,296.55,1.83,90.85,gangguan
134.9,290.93,2.18,93.83,normal
33.63,171.08,4.24,93.14,normal
5.59,135.73,6.12,91.79,gangguan
72.65,98.93,4.56,93.96,normal
39.07,275.63,3.95,97.03,normal
34.5,227.42,6.05,88.76,normal
95.06,262.81,6.24,95.24,gangguan
9.76,205.32,7.33,87.33,gangguan
134.07,185.88,6.44,93.93,normal
101.27,260.28,0.86,87.02,normal
66.56,75.26,4.25,87.22,normal
87.95,271.63,2.62,88.27,gangguan
11.99,13.81,0.24,90.3,normal
52.91,279.29,6.58,91.42,normal
99.54,55.1,7.08,92.76,normal
142.35,75.46,3.07,96.31,normal
138.61,123.12,0.13,92.64,normal
45.26,5.48,1.72,90.23,normal
54.17,297.73,5.35,98.32,gangguan
87.84,101.19,2.24,87.66,gangguan
30.27,291.84,4.17,94.83,normal
58.83,236.29,2.19,88.44,gangguan
116.95,298.73,5.62,98.23,normal
113.34,27.87,6.66,88.47,gangguan
62.99,231.86,6.38,85.01,gangguan
107.71,61.51,6.3,90.74,normal
89.74,191.45,1.41,86.4,normal
49.07,65.38,3.69,89.44,normal
82.1,180.25,3.74,89.4,normal
136.23,282.34,0.37,96.26,normal
99.99,189.36,1.93,97.43,normal
146.45,259.84,5.29,86.52,normal
104.41,136.0,1.3,98.71,normal
144.24,285.71,7.27,99.3,normal
14.12,134.29,7.49,93.74,gangguan
13.85,95.0,6.41,98.16,normal
60.01,20.7,2.18,90.59,gangguan
6.69,23.16,2.56,88.2,normal
126.27,144.5,6.86,93.83,gangguan
84.59,281.96,3.38,95.82,gangguan
144.76,75.24,4.19,88.08,gangguan
42.79,78.97,7.5,88.42,gangguan
78.05,212.2,0.72,88.23,normal
138.39,20.21,7.63,95.0,normal
134.64,96.3,3.8,99.59,normal
11.28,229.01,7.36,88.17,normal
74.1,24.63,2.95,85.25,normal
130.96,27.21,6.29,88.39,gangguan
8.71,218.96,2.41,96.42,normal
50.74,291.69,5.15,93.21,normal
6.25,43.93,4.61,87.14,gangguan
131.14,125.68,0.96,94.53,normal
55.91,115.8,7.69,87.51,normal
100.49,281.76,3.28,87.31,normal
40.37,252.41,5.51,92.79,gangguan
21.86,19.53,2.27,93.27,normal
58.3,296.83,7.97,96.99,gangguan
18.98,52.98,6.27,95.73,gangguan
105.1,233.35,3.09,95.76,gangguan
100.71,183.33,1.6,93.58,normal
135.9,44.76,0.96,98.73,normal
145.53,218.49,3.83,95.99,normal
53.75,208.05,1.79,96.42,normal
84.81,63.84,3.19,96.56,normal
99.82,113.42,1.82,89.49,normal
125.02,131.55,1.03,88.54,normal
137.69,149.87,4.26,92.86,normal
95.58,233.56,6.25,93.22,gangguan
18.24,57.02,1.8,96.56,normal
103.66,160.9,5.73,90.04,gangguan
49.54,151.63,1.3,87.67,gangguan
125.12,160.56,4.78,88.03,normal
115.0,50.19,6.99,99.19,gangguan
47.93,112.27,2.84,94.57,normal
76.68,78.63,4.97,92.37,gangguan
147.72,18.6,5.62,87.79,normal
103.44,51.55,0.67,86.77,normal
22.6,23.13,3.12,98.89,normal
84.38,200.94,2.38,92.74,normal
149.12,154.08,5.95,97.74,normal
107.02,182.26,5.64,95.51,normal
114.73,259.0,2.39,90.22,gangguan
60.91,130.33,2.66,94.55,normal
75.19,133.38,2.4,87.17,normal
104.69,131.54,7.68,91.81,normal
119.67,116.1,6.36,89.55,gangguan
88.16,93.28,3.81,86.2,normal
41.8,205.89,7.71,88.58,gangguan
122.61,241.35,4.42,97.66,gangguan
105.9,232.94,6.53,89.3,normal
5.72,203.67,0.14,94.94,normal
110.76,176.36,4.49,94.26,gangguan
62.84,30.33,7.02,90.75,gangguan
41.14,48.54,1.79,91.63,gangguan
59.78,23.53,7.02,93.6,normal
50.62,266.84,3.46,87.35,gangguan
140.81,14.42,4.59,93.26,gangguan
114.75,91.71,3.58,90.32,normal
84.32,38.12,1.3,91.6,normal
60.9,257.43,4.71,87.51,normal
72.63,127.37,5.91,94.78,normal
66.62,166.57,6.22,96.36,normal
21.28,90.14,1.21,88.67,normal
87.76,293.22,5.94,94.08,gangguan
80.46,172.0,0.7,90.74,normal
86.1,15.82,1.14,86.77,normal
75.44,181.39,0.69,99.27,normal
134.29,110.05,4.97,92.47,normal
147.32,56.75,1.18,93.74,normal
145.01,23.75,5.04,92.27,gangguan
95.14,182.54,2.82,87.44,normal
145.4,45.81,6.52,86.05,gangguan
92.24,165.89,2.58,88.75,normal
50.36,103.18,2.21,85.51,normal
55.1,51.69,6.32,88.33,normal
107.23,220.38,1.47,95.17,normal
53.55,186.92,2.13,89.83,gangguan
105.63,89.66,6.28,96.32,gangguan
58.21,8.31,5.62,95.55,normal
143.71,204.33,7.37,98.41,gangguan
84.33,292.6,6.61,92.19,gangguan
37.81,207.32,4.3,88.63,normal
129.59,140.04,1.26,96.36,normal
40.25,174.47,7.23,94.45,normal
80.04,131.77,3.54,91.05,normal
59.46,150.35,1.98,87.43,normal
13.8,26.13,1.85,90.39,gangguan
89.33,283.62,4.76,99.74,normal
127.51,161.36,7.73,89.52,normal
79.56,199.11,5.68,88.01,normal
16.64,57.78,6.33,85.3,gangguan
95.43,121.13,0.8,97.32,normal
74.63,168.26,1.58,97.2,normal
90.4,264.23,7.21,98.59,normal
66.41,164.26,4.12,95.3,normal
114.25,77.62,3.63,89.99,normal
45.35,147.95,2.97,99.94,normal
18.49,205.06,1.07,93.22,normal
52.65,200.19,1.61,94.31,normal
37.9,58.71,3.63,92.35,normal
136.03,292.24,4.92,96.74,normal
52.87,28.38,1.29,96.16,normal
19.45,261.42,3.67,95.28,gangguan
71.3,198.8,1.99,85.35,normal
102.14,144.05,4.85,87.45,normal
88.09,215.66,7.78,89.27,gangguan
46.69,42.42,1.67,97.55,normal
105.12,191.58,6.27,96.79,normal
92.56,11.0,7.21,89.42,normal
99.9,15.5,5.53,99.98,normal
122.66,153.59,1.33,99.24,normal
49.76,19.71,5.85,89.65,normal
33.19,42.86,5.56,99.27,normal
127.0,228.01,1.74,94.26,normal
28.16,286.91,0.67,98.66,normal
38.09,229.8,2.7,98.36,normal
112.98,299.41,2.25,87.55,normal
79.12,146.94,6.65,99.51,gangguan
114.21,120.12,3.96,86.25,normal
24.19,236.34,3.14,94.06,normal
104.32,258.65,5.62,99.37,normal
13.11,15.02,7.24,87.82,normal
90.85,115.86,4.88,99.65,gangguan
27.96,182.94,5.07,96.36,normal
13.28,144.52,0.76,89.34,gangguan
18.7,203.19,2.44,87.43,gangguan
108.71,172.0,5.9,90.12,gangguan
20.67,168.61,7.66,90.17,gangguan
107.15,217.28,2.87,91.81,normal
136.57,182.54,1.72,86.09,normal
37.26,107.93,5.42,86.7,normal
111.59,183.7,7.12,85.92,normal
85.23,80.65,3.01,96.98,normal
25.78,207.0,0.22,95.16,normal
94.56,243.42,5.44,85.77,gangguan
68.9,241.6,5.74,89.33,normal
95.6,166.06,7.54,95.26,normal
105.0,62.26,7.11,88.32,normal
33.97,165.2,3.91,93.08,gangguan
64.82,261.8,6.46,94.02,normal
83.23,108.8,4.12,91.89,normal
90.17,85.95,1.28,95.31,normal
28.41,107.7,3.03,96.99,normal
128.9,253.1,1.5,88.77,normal
49.89,240.0,0.53,97.06,normal
31.96,137.64,4.38,95.25,gangguan
60.95,25.51,6.31,96.28,normal
134.56,41.19,4.85,87.58,normal
34.05,21.17,6.09,89.08,gangguan
132.18,262.36,2.72,88.25,normal
59.63,258.78,5.51,98.11,normal
94.3,150.51,7.13,87.36,normal
19.55,195.07,4.76,97.91,gangguan
71.1,63.67,1.83,96.98,normal
55.44,141.41,4.17,88.49,normal
39.13,218.08,7.71,88.98,normal
132.47,250.21,2.59,92.11,normal
58.37,152.04,2.42,99.3,normal
85.91,89.49,3.83,96.68,normal
9.51,72.9,6.86,92.37,normal
95.06,65.74,4.58,89.21,normal
147.97,52.91,5.19,93.12,normal
149.76,234.58,6.55,95.82,normal
71.79,92.82,0.75,97.41,normal
93.09,129.63,5.43,92.7,normal
95.93,144.14,1.09,96.0,normal
63.84,146.18,3.49,94.5,gangguan
79.48,52.64,2.51,85.94,normal
16.84,180.54,6.86,90.77,normal
104.25,91.45,6.43,86.98,normal
90.18,101.62,6.68,90.05,normal
45.42,77.71,2.63,85.68,normal
141.8,244.5,4.23,97.36,normal
101.83,105.54,0.64,98.07,normal
96.89,226.55,5.87,99.26,normal
49.28,31.81,7.65,88.41,gangguan
54.55,52.26,3.56,96.05,normal
35.67,19.64,2.08,93.84,gangguan
32.14,297.3,2.63,96.24,normal
81.64,120.25,0.47,97.61,normal
74.73,291.01,7.55,97.0,gangguan
108.87,285.15,4.67,99.37,normal
25.39,251.52,7.09,95.95,gangguan
95.7,246.73,0.99,95.32,normal
19.27,117.11,5.27,95.65,gangguan
46.75,149.34,5.52,98.58,normal
116.25,44.31,6.76,98.94,normal
42.97,299.56,3.55,93.55,normal
108.13,63.21,2.8,94.4,normal
124.74,237.91,0.26,94.19,gangguan
39.27,119.7,5.59,90.58,gangguan
149.23,253.58,4.4,88.24,normal
48.92,243.05,7.75,98.94,normal
110.56,199.7,3.39,89.24,normal
58.83,100.35,7.96,95.83,normal
141.9,248.78,3.85,85.9,normal
86.11,101.28,7.1,86.8,normal
126.53,94.35,1.56,85.39,normal
91.53,285.59,3.87,95.97,normal
74.46,279.27,0.17,93.07,normal
58.01,160.96,4.84,90.77,gangguan
57.33,218.88,7.84,91.14,normal
78.09,256.95,4.1,94.8,gangguan
81.8,17.34,0.0,88.7,gangguan
107.2,129.33,1.56,99.14,normal
68.47,97.0,5.79,99.46,normal
133.66,204.9,3.97,92.58,normal
133.18,158.31,5.84,95.36,normal
40.25,97.93,6.96,87.95,normal
142.56,232.52,7.93,89.89,normal
94.14,43.96,2.41,96.51,normal
53.69,124.53,7.27,88.34,normal
64.75,42.84,3.51,85.31,gangguan
147.3,161.56,1.55,93.55,normal
131.93,99.72,0.35,99.48,normal
107.38,51.81,4.62,95.1,normal
62.57,150.91,6.55,85.45,gangguan
74.65,266.05,4.71,88.97,gangguan
50.38,75.9,5.71,98.05,normal
50.05,294.27,0.38,98.63,normal
107.14,154.61,2.05,89.33,gangguan
104.57,253.34,3.07,92.01,normal
99.91,113.36,4.57,90.12,normal
56.56,272.06,3.77,89.15,gangguan
30.56,53.4,7.67,85.67,gangguan
104.7,207.11,1.02,93.93,normal
115.79,36.92,7.54,98.77,normal
142.5,216.08,5.22,87.53,normal
71.74,235.73,2.07,93.97,gangguan
123.25,250.9,4.1,90.3,gangguan
109.85,85.41,4.53,93.54,normal
118.62,127.21,5.32,86.66,normal
65.44,50.92,2.98,90.16,normal
95.27,33.96,1.26,93.56,normal
108.67,239.59,1.79,87.81,normal
66.82,263.17,5.38,99.14,normal
5.83,69.15,1.18,86.14,normal
22.62,228.6,3.83,89.25,gangguan
92.66,23.49,2.55,86.82,normal
29.9,115.09,3.97,94.88,gangguan
120.7,232.31,4.87,95.69,gangguan
129.07,274.28,4.24,97.81,normal
122.18,103.21,5.79,92.73,normal
130.87,299.48,1.63,85.57,gangguan
96.79,172.68,5.12,92.15,normal
67.72,28.25,7.42,99.67,gangguan
142.64,296.55,7.99,87.34,normal
23.6,257.41,0.9,99.5,normal
10.44,149.26,1.25,85.3,normal
45.89,245.69,7.18,89.27,normal
40.79,33.6,4.01,90.06,normal
52.28,196.79,2.84,90.56,normal
105.6,253.88,7.6,86.33,normal
108.05,12.6,7.71,97.75,normal
103.47,68.37,7.04,96.56,normal
17.72,228.52,6.24,85.5,normal
115.62,229.31,2.19,86.57,normal
115.66,237.56,0.61,99.62,gangguan
35.9,296.75,1.75,92.54,normal
41.66,224.03,3.49,86.45,normal
123.14,299.69,7.46,85.03,normal
145.49,139.92,1.1,97.48,gangguan
6.83,68.58,6.49,92.73,gangguan
113.08,127.53,5.61,88.02,gangguan
142.13,115.55,3.22,86.74,normal
116.58,129.55,7.66,97.13,gangguan
115.19,241.06,3.45,92.04,gangguan
76.83,171.78,6.68,98.4,gangguan
109.45,137.87,5.91,98.67,normal
140.64,5.84,0.15,93.19,normal
98.7,5.02,6.08,99.42,normal
12.43,149.39,0.45,87.61,normal
102.69,166.38,0.05,96.01,normal
76.22,60.85,0.26,91.49,normal
11.13,260.34,6.29,99.22,normal
80.74,43.2,7.38,99.19,normal
138.22,100.97,7.62,95.95,normal
89.16,69.3,3.38,98.43,normal
44.22,203.87,5.9,99.01,normal
34.8,297.06,2.73,93.42,gangguan
62.31,167.21,4.38,96.87,normal
44.92,60.15,0.86,96.64,gangguan
47.58,199.32,3.76,99.5,normal
42.15,67.85,0.62,87.07,normal
141.94,171.08,4.7,89.39,gangguan
89.05,220.3,0.83,97.82,normal
13.37,217.9,6.33,97.45,normal
96.75,283.22,5.65,86.05,gangguan
138.99,144.37,3.65,89.66,normal
113.86,137.99,7.89,89.37,normal
8.4,215.01,0.36,91.61,normal
67.85,110.01,7.43,94.26,normal
43.97,251.4,3.64,94.48,gangguan
9.68,216.57,2.48,93.38,normal
126.9,155.45,5.65,94.35,normal
80.26,217.21,1.5,87.17,normal
41.78,239.88,1.57,96.07,normal
63.61,286.79,4.82,95.33,normal
17.54,163.27,1.86,88.35,gangguan
38.92,129.46,7.34,93.28,normal
43.52,25.13,7.61,99.48,normal
133.1,30.81,1.43,92.6,normal
148.34,267.44,4.58,99.0,normal
15.67,32.2,7.36,88.83,normal
32.7,45.21,3.03,98.47,gangguan
35.81,260.24,1.0,90.34,gangguan
22.54,237.59,1.42,99.01,normal
5.33,45.6,6.98,95.47,gangguan
72.66,238.74,6.01,91.63,gangguan
116.64,158.39,3.02,92.9,normal
127.62,152.84,7.52,92.67,normal
90.66,194.13,2.61,93.7,gangguan
86.26,201.81,7.97,85.46,normal
97.41,237.03,4.69,87.67,gangguan
46.07,139.02,0.99,98.47,gangguan
41.43,53.97,3.74,98.0,normal
38.38,257.55,5.13,96.41,normal
124.03,17.66,6.75,89.42,normal
50.64,96.42,3.42,86.17,normal
45.0,255.26,2.87,87.43,gangguan
97.97,220.37,6.19,96.6,normal
104.96,120.3,6.43,98.27,normal
84.12,183.26,6.27,94.77,normal
35.0,106.06,0.1,89.32,normal
47.71,39.39,6.91,94.76,normal
